pdb_code,resolution,year,measure_type,operator,affinity_m,paffinity
2xi7,2.2,2010,Kd,=,7.2e-06,5.142667503568732
3kr2,2.3,2010,Kd,=,7.2e-06,5.142667503568732
3hb8,2.74,2010,Kd,=,7.499999999999999e-06,5.1249387366083
3nkx,2.4,2010,Kd,=,7.499999999999999e-06,5.1249387366083
3nx7,1.8,2010,Kd,=,7.88e-09,8.103473782510445
3adu,2.77,2010,Kd,=,7.28e-05,4.137868620686963
2wvt,1.8,2010,Kd,=,7.550000000000001e-07,6.1220530483708115
3ncr,1.44,2010,Kd,=,7.75e-05,4.110698297493689
3oyw,2.5,2010,Kd,=,7.8e-05,4.107905397309519
3p8e,2.49,2010,Kd,=,7e-06,5.154901959985743
3hub,2.25,2010,Kd,=,8.199999999999999e-09,8.086186147616283
3hbo,1.71,2010,Kd,=,8.2e-06,5.086186147616283
3k8o,2.4,2010,Kd,=,8.6e-12,11.065501548756432
2y34,2.01,2010,Kd,=,8e-08,7.096910013008056
3hky,1.9,2010,Kd,=,8e-08,7.096910013008056
3m3c,2.0,2010,Kd,=,8.620999999999999e-05,4.064442354906986
3le8,1.7,2010,Kd,=,8.6e-07,6.0655015487564325
3nal,2.65,2010,Kd,=,8e-09,8.096910013008056
3gy4,1.55,2010,Kd,=,8e-06,5.096910013008056
2xbp,1.2,2010,Kd,=,9.6e-06,5.017728766960432
3ads,2.25,2010,Kd,=,9.73e-06,5.011887159731648
3ouj,2.3,2010,Kd,=,9.000000000000001e-07,6.045757490560675
3isw,2.8,2010,Kd,=,8.999999999999999e-05,4.045757490560675
3n8k,2.25,2010,Kd,=,8.999999999999999e-05,4.045757490560675
3nq9,1.9,2010,Kd,=,9.259999999999999e-05,4.033389013318065
3kqw,2.49,2010,Kd,=,9.7e-05,4.013228265733755
3nht,1.45,2010,Kd,=,9.8e-08,7.008773924307505
3l8s,2.35,2010,Kd,=,9.9e-08,7.00436480540245
2xcg,1.9,2010,Kd,=,9.000000000000001e-09,8.045757490560675
3li2,2.2,2010,Kd,=,1e-09,9.0
3lhs,1.3,2010,Kd,=,1e-09,9.0
2xeg,1.59,2010,Ki,=,2.0000000000000002e-11,10.698970004336019
2xei,1.69,2010,Ki,=,2.4e-11,10.619788758288394
3liw,2.22,2010,Ki,=,2.5e-08,7.6020599913279625
3i51,1.8,2010,Ki,=,2e-08,7.698970004336019
3hfb,1.92,2010,Ki,=,3e-08,7.522878745280337
3l4u,1.9,2010,Ki,=,3e-08,7.522878745280337
3mxe,1.85,2010,Ki,=,9.700000000000001e-11,10.013228265733755
3i4y,1.85,2010,Ki,=,9e-08,7.045757490560675
3l4y,1.8,2010,Ki,=,1e-07,7.0
2xmy,1.9,2010,Ki,=,1.1000000000000001e-10,9.958607314841775
3a2c,2.9,2010,Ki,=,1.26e-07,6.8996294548824375
3l4x,1.9,2010,Ki,=,1.3e-07,6.886056647693163
2xef,1.59,2010,Ki,=,1.45e-10,9.838631997765026
3m36,2.15,2010,Ki,=,1.5e-10,9.823908740944319
3nu3,1.02,2010,Ki,=,1.5e-10,9.823908740944319
2wk2,2.05,2010,Ki,=,1.5e-07,6.823908740944319
3nuo,1.35,2010,Ki,=,1.6000000000000002e-10,9.795880017344075
2xhm,1.96,2010,Ki,=,1.6e-07,6.795880017344075
2xb9,2.75,2010,Ki,=,1.7000000000000001e-07,6.769551078621726
3anq,2.6,2010,Ki,=,1.8e-07,6.7447274948966935
3l4v,2.1,2010,Ki,=,1.8999999999999998e-07,6.721246399047171
3l4z,2.0,2010,Ki,=,1.8999999999999998e-07,6.721246399047171
3m2u,1.4,2010,Ki,=,1e-07,7.0
3aav,1.7,2010,Ki,=,2.4e-07,6.619788758288394
2wly,2.4,2010,Ki,=,2.5e-07,6.6020599913279625
3lc5,2.62,2010,Ki,=,2.7e-07,6.568636235841013
3nmq,2.2,2010,Ki,=,2.0000000000000003e-10,9.698970004336019
3hf8,1.85,2010,Ki,=,3.1e-07,6.508638306165727
2xd9,1.95,2010,Ki,=,3.5e-07,6.455931955649724
3kqd,2.75,2010,Ki,=,4.0000000000000007e-10,9.397940008672037
3nuj,1.5,2010,Ki,=,4.1e-10,9.387216143280265
3iut,1.2,2010,Ki,=,4.6e-07,6.337242168318426
3ioi,1.45,2010,Ki,=,5.3e-07,6.275724130399211
3fv1,1.5,2010,Ki,=,5e-10,9.301029995663981
3kqb,2.25,2010,Ki,=,5e-10,9.301029995663981
3nu6,1.16,2010,Ki,=,5e-10,9.301029995663981
3lpp,2.15,2010,Ki,=,6e-07,6.221848749616356
2xb7,2.5,2010,Ki,=,6.5e-10,9.187086643357144
3mn8,2.7,2010,Ki,=,6.7e-07,6.173925197299173
3of8,2.2,2010,Ki,=,6e-10,9.221848749616356
2xda,1.85,2010,Ki,=,6e-07,6.221848749616356
3agm,2.0,2010,Ki,=,8.2e-10,9.086186147616283
3p8z,1.7,2010,Ki,=,8.199999999999999e-07,6.086186147616283
3a2o,0.88,2010,Ki,=,8.3e-10,9.080921907623926
3fvl,1.85,2010,Ki,=,8.599999999999999e-07,6.0655015487564325
3owj,1.85,2010,Ki,=,8.599999999999999e-07,6.0655015487564325
3lea,2.0,2010,Ki,=,8.000000000000001e-10,9.096910013008056
3lpk,1.93,2010,Ki,=,8.000000000000001e-10,9.096910013008056
3mdz,2.32,2010,Ki,=,8.000000000000001e-10,9.096910013008056
3m37,1.9,2010,Ki,=,9.100000000000001e-10,9.040958607678906
3nu9,1.85,2010,Ki,=,9.000000000000001e-10,9.045757490560675
3l4w,2.0,2010,Ki,=,1e-06,6.0
3lmk,2.44,2010,Ki,=,1.16e-06,5.935542010773082
3k37,2.0,2010,Ki,=,1.2e-09,8.920818753952375
3kjq,1.8,2010,Ki,=,1.32e-06,5.87942606879415
2xej,1.78,2010,Ki,=,1.3400000000000001e-09,8.872895201635192
3mxd,1.95,2010,Ki,=,1.47e-09,8.832682665251824
3fvk,1.5,2010,Ki,=,1.5000000000000002e-09,8.823908740944319
3nu4,1.2,2010,Ki,=,1.5000000000000002e-09,8.823908740944319
3fyz,2.1,2010,Ki,=,1.6e-06,5.795880017344075
3k16,3.0,2010,Ki,=,1.6e-06,5.795880017344075
2wtv,2.4,2010,Ki,=,1.8000000000000002e-09,8.744727494896694
3jyj,1.87,2010,Ki,=,1.8e-06,5.7447274948966935
3lik,1.8,2010,Ki,=,1.92e-09,8.71669877129645
3ldw,2.47,2010,Ki,=,1.07e-08,7.97061622231479
2xbw,1.72,2010,Ki,=,1e-08,8.0
3k97,1.95,2010,Ki,=,1e-08,8.0
2x95,1.96,2010,Ki,=,1.13e-05,4.94692155651658
3mxr,1.3,2010,Ki,=,1.13e-05,4.94692155651658
3lir,1.9,2010,Ki,=,1.1900000000000001e-07,6.924453038607469
2x8z,1.98,2010,Ki,=,1.1000000000000001e-08,7.958607314841775
3mhc,1.7,2010,Ki,=,1.1000000000000001e-08,7.958607314841775
3lbj,1.5,2010,Ki,=,1.1e-05,4.958607314841775
3fvg,1.5,2010,Ki,=,1.28e-07,6.892790030352131
3i6c,1.3,2010,Ki,=,1.2e-05,4.920818753952375
3k15,2.8,2010,Ki,=,1.2e-05,4.920818753952375
3kjf,2.0,2010,Ki,=,1.34e-05,4.872895201635193
3g2i,2.0,2010,Ki,=,1.37e-05,4.863279432843593
3kr5,2.56,2010,Ki,=,1.3e-08,7.886056647693163
3n2u,1.81,2010,Ki,=,1.4300000000000002e-08,7.844663962534938
2xnb,1.85,2010,Ki,=,1.49e-07,6.826813731587726
3h9k,2.65,2010,Ki,=,1.4000000000000001e-08,7.853871964321762
3ik1,2.25,2010,Ki,=,1.4e-05,4.853871964321762
3k05,1.33,2010,Ki,=,1.4e-05,4.853871964321762
2xbx,1.85,2010,Ki,=,1.5000000000000002e-08,7.823908740944319
3g2k,2.0,2010,Ki,=,1.6100000000000002e-05,4.79317412396815
2x7s,1.64,2010,Ki,=,1.6600000000000002e-06,5.779891911959945
3fvn,1.5,2010,Ki,=,1.6900000000000002e-07,6.772113295386326
3agl,2.1,2010,Ki,=,1.6e-08,7.795880017344075
3gi4,1.85,2010,Ki,=,1.6e-11,10.795880017344075
3acw,1.63,2010,Ki,=,1.75e-05,4.756961951313706
3g2j,2.14,2010,Ki,=,1.7899999999999998e-05,4.747146969020107
3mi2,1.2,2010,Ki,=,1.7e-08,7.769551078621726
3mkf,1.33,2010,Ki,=,1.7e-05,4.769551078621726
3ljg,1.31,2010,Ki,=,1.86e-08,7.730487055782084
2x91,1.98,2010,Ki,=,1.8000000000000002e-07,6.7447274948966935
2wyi,2.6,2010,Ki,=,1.8e-05,4.7447274948966935
2xc0,2.05,2010,Ki,=,1.9200000000000003e-07,6.716698771296451
2wyj,2.38,2010,Ki,=,1e-09,9.0
3kqc,2.2,2010,Ki,=,2.2000000000000003e-09,8.657577319177793
3nox,2.34,2010,Ki,=,2.2000000000000003e-09,8.657577319177793
3mke,1.75,2010,Ki,=,2.2e-06,5.657577319177793
3fv7,2.0,2010,Ki,=,2.2999999999999996e-06,5.638272163982407
3oe0,2.9,2010,Ki,=,2.5e-09,8.602059991327963
2wyn,2.1,2010,Ki,=,2.8e-06,5.552841968657781
3lpf,2.26,2010,Ki,=,2.08e-07,6.681936665037238
2x97,1.85,2010,Ki,=,2.2e-06,5.657577319177793
2xj7,2.0,2010,Ki,=,2.2e-07,6.657577319177793
2xba,1.95,2010,Ki,=,2.368e-08,7.6256183019491175
2x7t,1.89,2010,Ki,=,2.32e-07,6.634512015109101
3l0v,1.75,2010,Ki,=,2.3e-08,7.638272163982407
3lxe,1.9,2010,Ki,=,2.5000000000000004e-07,6.6020599913279625
3kr4,2.0,2010,Ki,=,2.5000000000000002e-08,7.6020599913279625
3o87,1.78,2010,Ki,=,2.5000000000000002e-08,7.6020599913279625
2wlz,1.82,2010,Ki,=,2.4999999999999998e-05,4.6020599913279625
2x0y,2.25,2010,Ki,=,2.4999999999999998e-05,4.6020599913279625
3k0h,2.7,2010,Ki,=,2.4999999999999998e-05,4.6020599913279625
2xb8,2.4,2010,Ki,=,2.6e-08,7.585026652029182
3hp9,1.6,2010,Ki,=,2.6e-05,4.585026652029182
3ipq,2.0,2010,Ki,=,2.7e-08,7.568636235841013
3ixg,2.14,2010,Ki,=,2.7e-08,7.568636235841013
3fuz,1.65,2010,Ki,=,2.9000000000000003e-07,6.5376020021010435
2wyg,1.88,2010,Ki,=,2e-09,8.698970004336019
3i60,2.5,2010,Ki,=,2e-09,8.698970004336019
3i5z,2.2,2010,Ki,=,2e-09,8.698970004336019
3l1s,2.9,2010,Ki,=,2e-09,8.698970004336019
3lgp,1.9,2010,Ki,=,2e-09,8.698970004336019
3acx,1.31,2010,Ki,=,2e-06,5.698970004336019
3kku,1.28,2010,Ki,=,2e-06,5.698970004336019
3i25,2.1,2010,Ki,=,3.1000000000000005e-09,8.508638306165727
3mi3,2.38,2010,Ki,=,3.56e-06,5.448550002027125
3k0k,2.7,2010,Ki,=,3.7e-06,5.431798275933005
3l4t,1.9,2010,Ki,=,3.7999999999999996e-06,5.42021640338319
3oxc,1.16,2010,Ki,=,3.9e-09,8.4089353929735
2wm0,1.9,2010,Ki,=,2.9999999999999997e-05,4.522878745280337
3n2v,1.55,2010,Ki,=,3.1e-08,7.508638306165727
3aas,1.75,2010,Ki,=,3.1e-05,4.508638306165727
2xdm,2.4,2010,Ki,=,3.2e-08,7.494850021680094
3nyx,2.5,2010,Ki,=,3.2e-08,7.494850021680094
3hl8,1.55,2010,Ki,=,3.2e-05,4.494850021680094
3ieo,2.0,2010,Ki,=,3.3100000000000004e-07,6.480172006224281
3l3l,2.5,2010,Ki,=,3.3000000000000004e-08,7.481486060122112
3pd8,2.48,2010,Ki,=,3.4800000000000005e-07,6.458420756053419
3own,2.0,2010,Ki,=,3.4e-08,7.468521082957745
3lbl,1.6,2010,Ki,=,3.6000000000000005e-08,7.443697499232712
3k5x,1.4,2010,Ki,=,3.9e-07,6.4089353929735005
3lpi,2.05,2010,Ki,=,3.0000000000000004e-09,8.522878745280337
3iog,1.41,2010,Ki,=,3e-06,5.522878745280337
3fzc,2.0,2010,Ki,=,4.1e-06,5.3872161432802645
3m1k,1.35,2010,Ki,=,4.1e-06,5.3872161432802645
2xdw,1.35,2010,Ki,=,4.3000000000000005e-09,8.366531544420413
3kek,1.97,2010,Ki,=,4.4000000000000005e-09,8.356547323513812
3nu5,1.29,2010,Ki,=,4.500000000000001e-09,8.346787486224656
3k4q,2.2,2010,Ki,=,4.599999999999999e-06,5.337242168318426
3o88,1.64,2010,Ki,=,4.3e-07,6.366531544420414
3l7a,1.9,2010,Ki,=,4.642e-05,4.333294863880101
3ipu,2.4,2010,Ki,=,4.8000000000000006e-08,7.318758762624412
3mnu,1.8,2010,Ki,=,4.8000000000000006e-08,7.318758762624412
3o5x,2.0,2010,Ki,=,5.2e-06,5.2839966563652006
3ok9,1.27,2010,Ki,=,5.9e-12,11.229147988357855
3lc3,1.9,2010,Ki,=,5.9e-06,5.229147988357856
3moe,1.25,2010,Ki,=,4.9999999999999996e-05,4.301029995663981
2x7u,2.12,2010,Ki,=,5.3400000000000005e-06,5.272458742971444
3gta,1.7,2010,Ki,=,5.3e-05,4.275724130399211
3n3g,1.6,2010,Ki,=,5.8e-08,7.236572006437063
3gjw,2.3,2010,Ki,=,5e-09,8.301029995663981
3gn7,2.5,2010,Ki,=,5e-09,8.301029995663981
2wzm,1.64,2010,Ki,=,6e-06,5.221848749616356
3kjn,1.8,2010,Ki,=,6.44e-06,5.1911141326401875
3l3n,2.3,2010,Ki,=,6.6e-09,8.18045606445813
3krd,2.5,2010,Ki,=,6.8000000000000005e-09,8.167491087293763
3pd9,2.1,2010,Ki,=,6.000000000000001e-07,6.221848749616356
3k99,2.1,2010,Ki,=,6.000000000000001e-08,7.221848749616356
3m35,2.2,2010,Ki,=,6.000000000000001e-08,7.221848749616356
3l08,2.7,2010,Ki,=,6e-11,10.221848749616356
3nf3,2.4,2010,Ki,=,6.381000000000001e-07,6.195111255377609
3mz6,2.0,2010,Ki,=,6.300000000000001e-08,7.200659450546418
3ips,2.26,2010,Ki,=,6.4e-08,7.1938200260161125
3nsn,2.1,2010,Ki,=,6.5e-08,7.187086643357144
3lpg,2.42,2010,Ki,=,6.84e-07,6.164943898279883
2xe4,1.65,2010,Ki,=,6.900000000000001e-08,7.161150909262744
3l3m,2.5,2010,Ki,=,6.000000000000001e-09,8.221848749616356
3le9,1.85,2010,Ki,=,6.000000000000001e-09,8.221848749616356
3gi6,1.84,2010,Ki,=,6e-12,11.221848749616356
3gi5,1.8,2010,Ki,=,6e-12,11.221848749616356
3iof,1.44,2010,Ki,=,6e-06,5.221848749616356
3ijz,2.21,2010,Ki,=,6e-06,5.221848749616356
3odu,2.5,2010,Ki,=,7.3e-09,8.136677139879543
3n2c,2.81,2010,Ki,=,7.499999999999999e-06,5.1249387366083
3fv2,1.5,2010,Ki,=,7.700000000000001e-09,8.113509274827518
3n9r,1.8,2010,Ki,=,7e-08,7.154901959985743
3o86,1.6,2010,Ki,=,7e-08,7.154901959985743
2xg9,1.8,2010,Ki,=,7e-05,4.154901959985743
3n7o,1.8,2010,Ki,=,7.200000000000001e-08,7.142667503568732
3kej,2.3,2010,Ki,=,7.590000000000001e-08,7.11975822410452
3mkn,2.0,2010,Ki,=,7.599999999999999e-05,4.119186407719209
3k4d,2.39,2010,Ki,=,7.75e-06,5.110698297493689
3i4b,2.3,2010,Ki,=,7.000000000000001e-09,8.154901959985743
3nxq,1.99,2010,Ki,=,7.000000000000001e-09,8.154901959985743
3oaw,2.75,2010,Ki,=,7.000000000000001e-09,8.154901959985743
3kqe,2.35,2010,Ki,=,8.1e-09,8.09151498112135
3k39,2.54,2010,Ki,=,8.300000000000002e-09,8.080921907623926
3lil,1.8,2010,Ki,=,8.300000000000002e-09,8.080921907623926
3g2n,2.1,2010,Ki,=,8.099999999999999e-05,4.0915149811213505
3k3a,2.59,2010,Ki,=,8.400000000000001e-08,7.075720713938118
3kwa,2.0,2010,Ki,=,8.4e-05,4.075720713938118
3aho,1.88,2010,Ki,=,8.890000000000001e-08,7.051098239029786
3ith,2.8,2010,Ki,=,8e-09,8.096910013008056
3aau,1.8,2010,Ki,=,9e-06,5.045757490560675
3mxs,1.24,2010,Ki,=,9.800000000000001e-06,5.008773924307505
3ahn,1.8,2010,Ki,=,9.01e-08,7.045275209020937
3lbk,2.3,2010,Ki,=,9.160000000000001e-07,6.03810452633215
3mtw,1.7,2010,Ki,=,9.2e-08,7.036212172654444
3igp,1.65,2010,Ki,=,9.45e-08,7.024568191490737
2x96,1.85,2010,Ki,=,9.4e-05,4.026872146400302
2xz5,2.8,2010,Ki,=,9.829999999999999e-05,4.007446482167865
2xc4,1.67,2010,Ki,=,9.000000000000001e-09,8.045757490560675
3ag9,2.0,2010,Ki,=,9.000000000000001e-09,8.045757490560675
2xvd,1.7,2011,IC50,=,2e-09,8.698970004336019
2yac,2.2,2011,IC50,=,2e-09,8.698970004336019
2xbj,2.3,2011,IC50,=,3e-09,8.522878745280337
2yj8,1.3,2011,IC50,=,6.4999999999999995e-09,8.187086643357144
2xm9,2.5,2011,IC50,=,9e-09,8.045757490560675
2yj2,1.15,2011,IC50,=,1.2e-08,7.920818753952375
3p7b,1.9,2011,IC50,=,1.8e-08,7.7447274948966935
3twd,1.9,2011,IC50,=,1.8e-08,7.7447274948966935
3s7m,2.2,2011,IC50,=,1e-08,8.0
2xu1,1.45,2011,IC50,=,2.2e-08,7.657577319177793
2yjc,1.14,2011,IC50,=,2.2e-08,7.657577319177793
3p7c,2.3,2011,IC50,=,2.2e-08,7.657577319177793
2y1x,2.4,2011,IC50,=,2.6999999999999997e-08,7.568636235841013
2yc5,1.6,2011,IC50,=,3.5e-08,7.455931955649724
3apc,2.54,2011,IC50,=,3.6e-08,7.443697499232713
2ycf,1.77,2011,IC50,=,3e-11,10.522878745280337
3pj8,1.96,2011,IC50,=,4e-08,7.3979400086720375
2xx2,1.85,2011,IC50,=,5e-08,7.301029995663981
3p5k,2.09,2011,IC50,=,7.599999999999999e-08,7.119186407719209
2xk9,2.35,2011,IC50,=,7.000000000000002e-11,10.154901959985743
3tge,1.96,2011,IC50,=,7.000000000000002e-11,10.154901959985743
2xx4,2.2,2011,IC50,=,8e-08,7.096910013008056
3s7l,2.16,2011,IC50,=,8e-08,7.096910013008056
3uo9,2.3,2011,IC50,=,8e-08,7.096910013008056
2yj9,1.35,2011,IC50,=,9.499999999999999e-08,7.022276394711152
2yjb,1.4,2011,IC50,=,9.499999999999999e-08,7.022276394711152
3r7q,2.5,2011,IC50,=,1.0799999999999999e-07,6.966576244513051
3qaq,2.9,2011,IC50,=,1e-07,7.0
3qj9,2.3,2011,IC50,=,1e-07,7.0
3zya,1.9,2011,IC50,=,1e-07,7.0
3lq5,3.0,2011,IC50,=,1.0999999999999999e-07,6.958607314841775
3p78,2.3,2011,IC50,=,1.0999999999999999e-07,6.958607314841775
3qtf,1.57,2011,IC50,=,1.0999999999999999e-07,6.958607314841775
3r04,1.7,2011,IC50,=,1.2e-07,6.920818753952375
3r0i,2.1,2011,IC50,=,1.2e-07,6.920818753952375
2xu5,1.6,2011,IC50,=,1.3e-07,6.886056647693163
3zrk,2.37,2011,IC50,=,1.3e-07,6.886056647693163
3zrm,2.49,2011,IC50,=,1.3e-07,6.886056647693163
2ycq,2.05,2011,IC50,=,1.4000000000000003e-10,9.853871964321762
2yc3,1.4,2011,IC50,=,1.4e-07,6.853871964321762
3qcq,2.5,2011,IC50,=,1.5799999999999999e-07,6.801342913045578
2y1d,2.05,2011,IC50,=,1.5e-07,6.823908740944319
2xnm,1.85,2011,IC50,=,1.6e-07,6.795880017344075
2xu3,0.9,2011,IC50,=,1.6e-07,6.795880017344075
3zrl,2.48,2011,IC50,=,1.6e-07,6.795880017344075
2yir,2.1,2011,IC50,=,1.7000000000000003e-10,9.769551078621726
3r21,2.9,2011,IC50,=,1.8e-07,6.7447274948966935
3pix,1.85,2011,IC50,=,1e-07,7.0
2xx5,2.0,2011,IC50,=,2e-07,6.698970004336019
3o9l,2.4,2011,IC50,=,2.2000000000000002e-10,9.657577319177793
2y5k,2.1,2011,IC50,=,2.1999999999999998e-07,6.657577319177793
3ow6,1.8,2011,IC50,=,2.1999999999999998e-07,6.657577319177793
3opm,2.72,2011,IC50,=,2.4e-07,6.619788758288394
2yit,2.2,2011,IC50,=,2.9e-10,9.537602002101044
3piy,2.55,2011,IC50,=,2.9e-07,6.537602002101044
3sl8,2.6,2011,IC50,=,2.9e-07,6.537602002101044
3n5k,2.2,2011,IC50,=,2.0000000000000003e-10,9.698970004336019
3zs0,2.3,2011,IC50,=,2e-07,6.698970004336019
3qcs,2.49,2011,IC50,=,3.1599999999999997e-07,6.5003129173815966
3u6a,2.2,2011,IC50,=,3.24e-07,6.489454989793388
3p3u,1.5,2011,IC50,=,3.291e-07,6.482672117705627
3qar,2.65,2011,IC50,=,3.2e-07,6.494850021680094
2x24,2.4,2011,IC50,=,3.3e-07,6.481486060122113
2y5l,2.2,2011,IC50,=,3.3e-07,6.481486060122113
2xu4,1.12,2011,IC50,=,3.4000000000000003e-07,6.468521082957745
2xnp,1.98,2011,IC50,=,3.6e-07,6.443697499232713
3qkk,2.3,2011,IC50,=,3e-07,6.522878745280337
3qup,1.9,2011,IC50,=,4.76e-07,6.3223930472795065
3q4b,2.19,2011,IC50,=,4.7e-10,9.327902142064282
3sfi,2.31,2011,IC50,=,4e-07,6.3979400086720375
3zs1,2.6,2011,IC50,=,4e-07,6.3979400086720375
3p7a,2.31,2011,IC50,=,5.2e-07,6.2839966563652006
3ti6,1.69,2011,IC50,=,5.400000000000001e-10,9.267606240177031
3q5h,2.16,2011,IC50,=,5.6e-07,6.251811972993799
3ro4,2.6,2011,IC50,=,5.9e-07,6.229147988357856
3o23,2.1,2011,IC50,=,5e-07,6.301029995663981
3qcj,2.26,2011,IC50,=,5e-07,6.301029995663981
2ykj,1.46,2011,IC50,=,6.1e-07,6.214670164989233
2yb9,2.4,2011,IC50,=,6e-10,9.221848749616356
2ye9,2.2,2011,IC50,=,6e-07,6.221848749616356
3s1y,1.4,2011,IC50,=,6e-07,6.221848749616356
3qg6,2.5,2011,IC50,=,7.300000000000001e-10,9.136677139879543
2xyr,2.5,2011,IC50,=,7.4e-07,6.130768280269024
3r2a,3.0,2011,IC50,=,7.5e-07,6.1249387366083
2ykc,1.67,2011,IC50,=,7.799999999999999e-07,6.107905397309519
3rsv,2.5,2011,IC50,=,7e-10,9.154901959985743
3sn7,1.82,2011,IC50,=,7e-10,9.154901959985743
3snl,2.4,2011,IC50,=,7e-10,9.154901959985743
2y1g,1.95,2011,IC50,=,7e-07,6.154901959985743
3osw,2.55,2011,IC50,=,7e-07,6.154901959985743
3rm8,1.8,2011,IC50,=,7e-07,6.154901959985743
3mw1,2.8,2011,IC50,=,8.2e-10,9.086186147616283
3rhx,2.01,2011,IC50,=,8.399999999999999e-07,6.075720713938118
2yiw,2.0,2011,IC50,=,8.000000000000001e-10,9.096910013008056
3qri,2.1,2011,IC50,=,8.000000000000001e-10,9.096910013008056
3rcj,1.7,2011,IC50,=,8e-07,6.096910013008056
3ti8,1.6,2011,IC50,=,9.000000000000001e-10,9.045757490560675
3r0t,1.75,2011,IC50,=,9.100000000000001e-10,9.040958607678906
2yg2,1.7,2011,IC50,=,9e-07,6.045757490560675
3skh,2.5,2011,IC50,=,9e-07,6.045757490560675
3tjd,2.9,2011,IC50,=,1e-09,9.0
3ti5,1.9,2011,IC50,=,1.11e-09,8.954677021213342
2xno,1.98,2011,IC50,=,1.18e-06,5.928117992693875
3s7a,1.8,2011,IC50,=,1.1000000000000001e-09,8.958607314841775
2ykb,1.93,2011,IC50,=,1.1e-06,5.958607314841775
2yke,1.43,2011,IC50,=,1.1e-06,5.958607314841775
3mg8,2.59,2011,IC50,=,1.2e-09,8.920818753952375
3qo9,2.6,2011,IC50,=,1.2e-06,5.920818753952375
2ycs,2.35,2011,IC50,=,1.3600000000000003e-09,8.866461091629782
3tic,1.89,2011,IC50,=,1.3600000000000003e-09,8.866461091629782
4a23,2.4,2011,IC50,=,1.3e-06,5.886056647693163
3ppk,3.0,2011,IC50,=,1.4e-09,8.853871964321762
3prf,2.9,2011,IC50,=,1.4e-09,8.853871964321762
3r2f,2.53,2011,IC50,=,1.4e-09,8.853871964321762
3nzw,2.5,2011,IC50,=,1.5e-06,5.823908740944319
3sjo,1.7,2011,IC50,=,1.6499999999999999e-06,5.782516055786094
3qfv,2.65,2011,IC50,=,1.69e-06,5.772113295386326
3s3q,1.8,2011,IC50,=,1.71e-09,8.767003889607846
3rz3,2.3,2011,IC50,=,1.7199999999999998e-06,5.764471553092451
2yis,2.0,2011,IC50,=,1.7000000000000001e-09,8.769551078621726
3ti3,1.8,2011,IC50,=,1.83e-09,8.73754891026957
3q32,2.5,2011,IC50,=,1.8000000000000002e-09,8.744727494896694
3r7r,2.9,2011,IC50,=,1.8000000000000002e-09,8.744727494896694
2xk1,2.8,2011,IC50,=,1.8e-06,5.7447274948966935
3tku,2.15,2011,IC50,=,1.92e-06,5.716698771296451
3t9t,1.65,2011,IC50,=,1.93e-09,8.714442690992227
3b1u,2.1,2011,IC50,=,1.8999999999999998e-06,5.721246399047171
3qd3,2.0,2011,IC50,=,1e-08,8.0
2y6c,1.7,2011,IC50,=,9.999999999999999e-06,5.0
3r5j,1.77,2011,IC50,=,1.1e-07,6.958607314841775
3svv,2.2,2011,IC50,=,1.14e-07,6.943095148663527
3nwb,1.3,2011,IC50,=,1.1000000000000001e-08,7.958607314841775
3pp0,2.25,2011,IC50,=,1.1000000000000001e-08,7.958607314841775
3rvi,2.65,2011,IC50,=,1.1000000000000001e-08,7.958607314841775
3sni,1.9,2011,IC50,=,1.1000000000000001e-08,7.958607314841775
2xsb,2.11,2011,IC50,=,1.1e-05,4.958607314841775
2yiq,1.89,2011,IC50,=,1.267e-08,7.8972233851165585
3tib,2.2,2011,IC50,=,1.29e-07,6.889410289700751
2y0j,2.43,2011,IC50,=,1.2000000000000002e-08,7.920818753952375
3o0u,1.8,2011,IC50,=,1.2000000000000002e-08,7.920818753952375
3qpp,1.8,2011,IC50,=,1.2000000000000002e-08,7.920818753952375
3szb,1.51,2011,IC50,=,1.2e-05,4.920818753952375
2ylo,2.5,2011,IC50,=,1.3099999999999998e-05,4.882728704344236
3sie,1.93,2011,IC50,=,1.3300000000000002e-08,7.876148359032914
2yiu,2.7,2011,IC50,=,1.3e-07,6.886056647693163
3py0,1.75,2011,IC50,=,1.3e-07,6.886056647693163
3py1,2.05,2011,IC50,=,1.3e-07,6.886056647693163
3mg7,2.78,2011,IC50,=,1.3e-08,7.886056647693163
3pz3,2.0,2011,IC50,=,1.41e-07,6.85078088734462
3ooz,1.8,2011,IC50,=,1.4000000000000001e-08,7.853871964321762
3qti,2.0,2011,IC50,=,1.4000000000000001e-08,7.853871964321762
3tl5,2.79,2011,IC50,=,1.4000000000000001e-08,7.853871964321762
2yem,2.3,2011,IC50,=,1.55e-08,7.809668301829708
3qbh,2.24,2011,IC50,=,1.5000000000000002e-07,6.823908740944319
3tpp,1.6,2011,IC50,=,1.5000000000000002e-08,7.823908740944319
2xp8,2.1,2011,IC50,=,1.4999999999999999e-05,4.823908740944319
3l9l,2.0,2011,IC50,=,1.67e-07,6.777283528852417
3oy1,1.7,2011,IC50,=,1.6e-08,7.795880017344075
2y2j,2.06,2011,IC50,=,1.6e-05,4.795880017344075
3q3b,2.7,2011,IC50,=,1.7200000000000002e-08,7.764471553092451
3atl,1.74,2011,IC50,=,1.7199999999999998e-05,4.764471553092451
3rxe,1.7,2011,IC50,=,1.7199999999999998e-05,4.764471553092451
