pdb_code,resolution,year,measure_type,operator,affinity_m,paffinity,split
3f18,1.13,2008,Kd,=,3.95e-08,7.403402904373539,train
2vw5,1.9,2008,Kd,=,3e-09,8.522878745280337,train
3b4p,1.7,2008,Kd,=,4e-06,5.3979400086720375,train
2qhr,2.0,2008,Kd,=,4.1e-08,7.387216143280264,train
2pr9,2.51,2008,Kd,=,4.2200000000000014e-08,7.374687549038326,train
2zdk,1.67,2008,Kd,=,4.28e-07,6.368556230986828,train
2zif,2.4,2008,Kd,=,4.3e-05,4.366531544420414,train
3bbf,1.7,2008,Kd,=,5.2e-06,5.2839966563652006,train
3f16,1.16,2008,Kd,=,5.9100000000000005e-09,8.228412519118745,train
2vvn,1.85,2008,Kd,=,5e-08,7.301029995663981,train
2q7y,1.95,2008,Kd,=,5e-05,4.301029995663981,train
3ccz,1.7,2008,Kd,=,5.1700000000000006e-08,7.286509456906058,train
2zdn,1.98,2008,Kd,=,5.620000000000001e-07,6.250263684430939,train
2qbw,1.8,2008,Kd,=,5.600000000000001e-08,7.251811972993799,train
3bjm,2.35,2008,Kd,=,5e-09,8.301029995663981,train
3btr,2.6,2008,Kd,=,5e-06,5.301029995663981,train
3ds3,2.7,2008,Kd,=,6e-06,5.221848749616356,train
2pqj,2.8,2008,Kd,=,6.33e-09,8.198596289982644,train
3blr,2.8,2008,Kd,=,6.400000000000001e-09,8.193820026016112,train
3ctr,2.1,2008,Kd,=,6.9400000000000005e-06,5.158640529545145,train
2jb5,2.8,2008,Kd,=,6e-10,9.221848749616356,train
3f80,1.6,2008,Kd,=,6e-05,4.221848749616356,train
3f1a,1.25,2008,Kd,=,6.110000000000001e-08,7.213958789757446,train
2pqb,1.8,2008,Kd,=,6.300000000000002e-08,7.200659450546418,train
3c79,2.48,2008,Kd,=,6.300000000000002e-08,7.200659450546418,train
2r2b,1.6,2008,Kd,=,6.3e-05,4.200659450546418,train
2pmc,2.69,2008,Kd,=,6.47e-05,4.189095719331299,train
3cr5,1.85,2008,Kd,=,6.4e-05,4.1938200260161125,train
3f19,1.13,2008,Kd,=,6.51e-08,7.186419011431808,train
2q63,2.2,2008,Kd,=,6.600000000000002e-08,7.180456064458132,train
3f3d,2.3,2008,Kd,=,6.900000000000002e-08,7.161150909262744,train
2rfy,1.7,2008,Kd,=,6e-06,5.221848749616356,train
3bu1,1.4,2008,Kd,=,7.1e-09,8.148741651280925,train
2zjv,2.7,2008,Kd,=,7.259999999999999e-06,5.139063379299906,train
2pnx,1.8,2008,Kd,=,7.9e-06,5.102372908709558,train
3d62,2.7,2008,Kd,=,8.000000000000001e-07,6.096910013008056,train
3b78,2.5,2008,Kd,=,7.999999999999999e-05,4.096910013008056,train
3d9n,1.6,2008,Kd,=,8.999999999999999e-05,4.045757490560675,train
3bxh,1.85,2008,Kd,=,9.434e-05,4.025304128090317,train
3dsu,1.9,2008,Kd,=,9.400000000000001e-08,7.026872146400302,train
3dba,2.57,2008,Kd,=,1e-08,8.0,train
2qbp,2.5,2008,Ki,=,4e-09,8.397940008672037,train
3e0p,1.7,2008,Ki,=,1.2e-08,7.920818753952375,train
3c56,2.3,2008,Ki,=,1.3e-08,7.886056647693163,train
2qi5,1.85,2008,Ki,=,1.4000000000000002e-11,10.853871964321762,train
2qi6,1.85,2008,Ki,=,2.7e-11,10.568636235841012,train
2qbq,2.1,2008,Ki,=,3.6e-08,7.443697499232713,train
2r38,1.81,2008,Ki,=,3.6e-08,7.443697499232713,train
3ekr,2.0,2008,Ki,=,3e-08,7.522878745280337,train
3c52,2.3,2008,Ki,=,5e-08,7.301029995663981,train
2qi3,1.95,2008,Ki,=,6.3e-11,10.200659450546418,train
2qnn,1.48,2008,Ki,=,7e-08,7.154901959985743,train
2r3w,1.92,2008,Ki,=,1.28e-07,6.892790030352131,train
2vnp,2.19,2008,Ki,=,1.2e-10,9.920818753952377,train
3bc3,2.2,2008,Ki,=,1.55e-07,6.809668301829708,train
2zq0,1.6,2008,Ki,=,1.5e-07,6.823908740944319,train
3e8r,1.9,2008,Ki,=,1.8e-10,9.744727494896694,train
2qbs,2.1,2008,Ki,=,2.1000000000000003e-07,6.6777807052660805,train
2pvh,2.2,2008,Ki,=,2.6e-07,6.585026652029182,train
2pwc,1.78,2008,Ki,=,2.7e-07,6.568636235841013,train
2vh6,1.95,2008,Ki,=,2.0000000000000003e-10,9.69897000433602,train
3eko,1.55,2008,Ki,=,2e-07,6.698970004336019,train
2p4s,2.2,2008,Ki,=,3.1e-10,9.508638306165729,train
3c1k,1.84,2008,Ki,=,3.6e-10,9.443697499232712,train
2pvm,2.0,2008,Ki,=,3.6e-07,6.443697499232713,train
2qnp,1.41,2008,Ki,=,3.9e-07,6.4089353929735005,train
3ckp,2.3,2008,Ki,=,4.49e-07,6.347753658996677,train
2r6w,2.0,2008,Ki,=,4.4e-10,9.356547323513812,train
2qbr,2.3,2008,Ki,=,4.7000000000000005e-07,6.327902142064283,train
2w26,2.08,2008,Ki,=,4.0000000000000007e-10,9.397940008672036,train
2zaz,1.8,2008,Ki,=,4e-07,6.3979400086720375,train
3b65,1.8,2008,Ki,=,5.400000000000001e-10,9.267606240177033,train
3bkl,2.18,2008,Ki,=,6.79e-07,6.168130225719499,train
2qnq,2.3,2008,Ki,=,7.699999999999999e-07,6.113509274827519,train
2qmg,1.89,2008,Ki,=,7e-10,9.154901959985745,train
3d91,2.2,2008,Ki,=,7e-10,9.154901959985745,train
3bh3,2.1,2008,Ki,=,7e-07,6.154901959985743,train
2rkf,1.8,2008,Ki,=,8.3e-10,9.080921907623926,train
3bkk,2.17,2008,Ki,=,8.299999999999999e-07,6.080921907623926,train
2qd8,1.35,2008,Ki,=,8.500000000000001e-10,9.070581074285707,train
3bgb,1.9,2008,Ki,=,9e-07,6.045757490560675,train
3d04,2.4,2008,Ki,=,9e-07,6.045757490560675,train
2v6n,1.98,2008,Ki,=,1.38e-06,5.860120913598763,train
3b67,1.9,2008,Ki,=,1.4e-09,8.853871964321762,train
3e93,2.0,2008,Ki,=,1.4e-09,8.853871964321762,train
2r3t,1.8,2008,Ki,=,1.4e-06,5.853871964321762,train
2zcq,2.38,2008,Ki,=,1.5e-09,8.823908740944319,train
3bqc,1.5,2008,Ki,=,1.85e-06,5.732828271596986,train
2vkm,2.05,2008,Ki,=,1.8e-09,8.744727494896694,train
2qg0,1.85,2008,Ki,=,1.9e-06,5.721246399047171,train
3cyx,1.2,2008,Ki,=,1e-08,8.0,train
3d1g,1.64,2008,Ki,=,1e-05,5.0,train
2vjx,1.85,2008,Ki,=,1.1e-05,4.958607314841775,train
2uy0,1.76,2008,Ki,=,1.2000000000000004e-07,6.920818753952375,train
3bl0,1.9,2008,Ki,=,1.21e-07,6.91721462968355,train
2q7o,2.9,2008,Ki,=,1.2000000000000002e-08,7.920818753952375,train
3d7z,2.1,2008,Ki,=,1.2000000000000002e-08,7.920818753952375,train
2zcr,1.92,2008,Ki,=,1.35e-07,6.8696662315049934,train
2zn7,2.1,2008,Ki,=,1.3e-08,7.886056647693163,train
3cf9,2.6,2008,Ki,=,1.49e-05,4.826813731587726,train
3ewj,1.8,2008,Ki,=,1.43e-07,6.844663962534939,train
1w12,2.4,2008,Ki,=,1.4e-08,7.853871964321762,train
3dd8,1.9,2008,Ki,=,1.4e-08,7.853871964321762,train
3efk,2.2,2008,Ki,=,1.4e-08,7.853871964321762,train
2r9x,1.9,2008,Ki,=,1.4e-05,4.853871964321762,train
2ra0,2.3,2008,Ki,=,1.59e-08,7.798602875679548,train
3d94,2.3,2008,Ki,=,1.5700000000000004e-07,6.804100347590766,train
3fas,1.4,2008,Ki,=,1.71e-07,6.767003889607846,train
3cyw,1.4,2008,Ki,=,1.7e-08,7.769551078621726,train
3d50,1.79,2008,Ki,=,1.7e-05,4.769551078621726,train
2zc9,1.58,2008,Ki,=,1.8000000000000002e-07,6.7447274948966935,train
2zgx,1.8,2008,Ki,=,1.8000000000000002e-07,6.7447274948966935,train
3b7u,1.9,2008,Ki,=,1.8000000000000002e-08,7.744727494896693,train
2qrh,1.83,2008,Ki,=,1.96e-05,4.707743928643524,train
3b9g,1.4,2008,Ki,=,1.9e-05,4.721246399047171,train
2p4y,2.25,2008,Ki,=,1e-09,9.0,train
2r43,1.58,2008,Ki,=,1e-06,6.0,train
3ddg,1.74,2008,Ki,=,1e-06,6.0,train
3bar,1.9,2008,Ki,=,2e-06,5.698970004336019,train
2pqz,1.55,2008,Ki,=,2.15e-06,5.667561540084395,train
2qd6,1.28,2008,Ki,=,2.1e-09,8.67778070526608,train
2vr4,1.8,2008,Ki,=,2.1e-06,5.6777807052660805,train
2qlm,2.1,2008,Ki,=,2.3e-06,5.638272163982407,train
3bl1,2.1,2008,Ki,=,2.52e-06,5.598599459218456,train
2qp6,1.45,2008,Ki,=,2.08e-07,6.681936665037238,train
3b7r,1.81,2008,Ki,=,2e-08,7.698970004336019,train
2ves,1.9,2008,Ki,=,2e-08,7.698970004336019,train
1w0z,1.9,2008,Ki,=,2.1000000000000003e-08,7.67778070526608,train
2p1c,2.45,2008,Ki,=,2.1000000000000003e-08,7.67778070526608,train
3cs7,2.2,2008,Ki,=,2.1e-11,10.67778070526608,train
2yz3,2.3,2008,Ki,=,2.2e-07,6.657577319177793,train
3dln,1.91,2008,Ki,=,2.49e-07,6.603800652904264,train
2pvl,1.9,2008,Ki,=,2.4000000000000003e-08,7.619788758288394,train
3be9,2.0,2008,Ki,=,2.4000000000000003e-08,7.619788758288394,train
2zmm,2.1,2008,Ki,=,2.5e-08,7.602059991327962,train
3djk,1.0,2008,Ki,=,2.6e-11,10.585026652029182,train
2vj8,1.8,2008,Ki,=,2e-09,8.698970004336019,train
3bla,2.6,2008,Ki,=,2e-09,8.698970004336019,train
3eqr,2.0,2008,Ki,=,2e-09,8.698970004336019,train
3d4y,1.52,2008,Ki,=,2e-06,5.698970004336019,train
2vh0,1.7,2008,Ki,=,3.1e-09,8.508638306165727,train
2za5,2.3,2008,Ki,=,3.7000000000000005e-09,8.431798275933005,train
2qhy,1.85,2008,Ki,=,3.3000000000000004e-08,7.481486060122112,train
3cm2,2.5,2008,Ki,=,3.400000000000001e-07,6.468521082957745,train
2q9y,2.85,2008,Ki,=,3.6e-05,4.443697499232712,train
2pu2,1.86,2008,Ki,=,3.7e-05,4.431798275933005,train
3bgs,2.1,2008,Ki,=,3.8e-10,9.42021640338319,train
2vr0,2.8,2008,Ki,=,3.8e-05,4.42021640338319,train
3efj,2.6,2008,Ki,=,3.900000000000001e-08,7.4089353929735005,train
1w14,2.2,2008,Ki,=,3e-09,8.522878745280337,train
2qg2,1.8,2008,Ki,=,4e-06,5.3979400086720375,train
3bv9,1.8,2008,Ki,=,4.4e-06,5.356547323513812,train
3bc4,1.82,2008,Ki,=,4.5e-06,5.346787486224656,train
3e9b,2.15,2008,Ki,=,4.5e-06,5.346787486224656,train
2qnb,1.8,2008,Ki,=,4.599999999999999e-06,5.337242168318426,train
3ds9,1.76,2008,Ki,=,4.1e-08,7.387216143280264,train
2qi0,2.1,2008,Ki,=,4.2000000000000006e-08,7.376750709602099,train
2vvs,2.24,2008,Ki,=,4.6e-08,7.337242168318426,train
2r2m,2.1,2008,Ki,=,4.710000000000001e-08,7.326979092871103,train
2vsl,2.1,2008,Ki,=,4e-09,8.397940008672037,train
2zda,1.73,2008,Ki,=,4e-09,8.397940008672037,train
3b68,1.9,2008,Ki,=,4e-09,8.397940008672037,train
3d0e,2.0,2008,Ki,=,4e-09,8.397940008672037,train
3ckr,2.7,2008,Ki,=,5.001e-06,5.300943145452332,train
3e16,1.6,2008,Ki,=,5.78e-06,5.238072161579471,train
3bfu,1.95,2008,Ki,=,5.310000000000001e-07,6.274905478918531,train
2qhz,1.85,2008,Ki,=,5.300000000000001e-08,7.275724130399211,train
2ole,2.4,2008,Ki,=,5.6200000000000014e-08,7.250263684430939,train
2jkp,1.99,2008,Ki,=,5.9e-05,4.229147988357856,train
2jke,1.7,2008,Ki,=,5.9e-05,4.229147988357856,train
2pvk,1.9,2008,Ki,=,5e-09,8.301029995663981,train
2vk6,1.5,2008,Ki,=,5e-06,5.301029995663981,train
3bcs,2.0,2008,Ki,=,6.099999999999999e-06,5.214670164989233,train
2qrg,1.85,2008,Ki,=,6.6e-06,5.180456064458132,train
2zfp,2.25,2008,Ki,=,6.799999999999999e-06,5.167491087293763,train
3b7j,2.4,2008,Ki,=,6.799999999999999e-06,5.167491087293763,train
2epn,1.61,2008,Ki,=,6.000000000000002e-08,7.221848749616356,train
2qmj,1.9,2008,Ki,=,6.2e-05,4.207608310501746,train
3c8a,1.52,2008,Ki,=,6.6e-07,6.180456064458132,train
2jk7,2.82,2008,Ki,=,6.7e-08,7.173925197299173,train
3d3x,2.25,2008,Ki,=,6.9e-05,4.161150909262744,train
1w11,2.0,2008,Ki,=,6.000000000000001e-09,8.221848749616356,train
3d1y,1.05,2008,Ki,=,6.000000000000001e-09,8.221848749616356,train
3b4f,1.89,2008,Ki,=,7.200000000000001e-09,8.142667503568731,train
2e9u,2.0,2008,Ki,=,7.94e-09,8.100179497572904,train
2qrq,1.8,2008,Ki,=,7.9e-06,5.102372908709558,train
3bbt,2.8,2008,Ki,=,7.000000000000001e-07,6.154901959985743,train
3d51,1.43,2008,Ki,=,7e-05,4.154901959985743,train
2vot,1.95,2008,Ki,=,7.200000000000001e-08,7.142667503568732,train
3c8b,1.47,2008,Ki,=,7.860000000000001e-07,6.104577453960592,train
2rkg,1.8,2008,Ki,=,8.199999999999999e-09,8.086186147616283,train
2qtg,1.84,2008,Ki,=,8.3e-06,5.080921907623926,train
2v77,1.6,2008,Ki,=,8.7e-06,5.060480747381382,train
2rke,1.8,2008,Ki,=,8.25e-05,4.0835460514500745,train
3cl0,2.2,2008,Ki,=,8.48e-08,7.071604147743286,train
3c89,1.58,2008,Ki,=,8.450000000000001e-07,6.073143291050307,train
2pvj,1.7,2008,Ki,=,8e-09,8.096910013008056,train
2rcw,2.8,2008,Ki,=,8e-09,8.096910013008056,train
3caj,1.8,2008,Ki,=,8e-09,8.096910013008056,train
3bxs,1.6,2008,Ki,=,8e-06,5.096910013008056,train
2vnt,2.2,2008,Ki,=,9.900000000000001e-09,8.00436480540245,train
2qrm,1.9,2008,Ki,=,9.25e-05,4.033858267260968,train
3f3c,2.1,2008,Ki,=,9.5e-07,6.022276394711152,train
3emg,2.6,2008,Ki,=,9.000000000000001e-09,8.045757490560675,train
3kf4,1.9,2009,IC50,=,5e-10,9.30102999566398,train
3h59,2.1,2009,IC50,=,1.3e-08,7.886056647693163,train
3g9e,2.3,2009,IC50,=,1.9e-08,7.721246399047171,train
3cvk,2.31,2009,IC50,=,1e-08,8.0,train
3gur,2.5,2009,IC50,=,1e-08,8.0,train
2wez,1.7,2009,IC50,=,2.3e-08,7.638272163982407,train
3ii5,2.79,2009,IC50,=,2.4e-08,7.619788758288394,train
3hmm,1.7,2009,IC50,=,2.5e-08,7.602059991327962,train
3gxl,1.8,2009,IC50,=,2.5e-08,7.602059991327962,train
3igv,2.6,2009,IC50,=,2.5e-08,7.602059991327962,train
3ig6,1.83,2009,IC50,=,2.5e-08,7.602059991327962,train
3fei,2.4,2009,IC50,=,2e-08,7.698970004336019,train
3g8i,2.2,2009,IC50,=,3.8e-08,7.42021640338319,train
3gyn,2.15,2009,IC50,=,6.099999999999999e-08,7.214670164989233,train
3hp5,2.3,2009,IC50,=,7e-08,7.154901959985743,train
3gol,2.85,2009,IC50,=,8.1e-08,7.091514981121351,train
2w3k,2.05,2009,IC50,=,8.000000000000001e-11,10.096910013008056,train
3fxv,2.26,2009,IC50,=,9.4e-08,7.026872146400302,train
3jpv,2.35,2009,IC50,=,1.2e-07,6.920818753952375,train
3du8,2.2,2009,IC50,=,1.4599999999999998e-07,6.835647144215563,train
3kvx,2.4,2009,IC50,=,1.48e-07,6.8297382846050425,train
3g42,2.1,2009,IC50,=,1.4e-07,6.853871964321762,train
3fui,2.2,2009,IC50,=,1.57e-07,6.804100347590766,train
3fv8,2.28,2009,IC50,=,1.6e-07,6.795880017344075,train
3fun,1.58,2009,IC50,=,1.89e-07,6.723538195826756,train
3hng,2.7,2009,IC50,=,1.8e-07,6.7447274948966935,train
2wf0,1.6,2009,IC50,=,2.1000000000000003e-07,6.6777807052660805,train
2wbd,2.4,2009,IC50,=,2.3e-07,6.638272163982407,train
2wi6,2.18,2009,IC50,=,2.3e-07,6.638272163982407,train
3kah,2.3,2009,IC50,=,2.6e-07,6.585026652029182,train
3il6,2.5,2009,IC50,=,2.7e-07,6.568636235841013,train
3g6z,2.0,2009,IC50,=,2.0000000000000003e-10,9.69897000433602,train
3k3b,2.4,2009,IC50,=,2e-07,6.698970004336019,train
2w6p,1.85,2009,IC50,=,3.33e-07,6.47755576649368,train
2waj,2.4,2009,IC50,=,3.98e-07,6.400116927926312,train
3fr5,2.2,2009,IC50,=,4.5e-07,6.346787486224656,train
3gw5,2.0,2009,IC50,=,4.7e-10,9.327902142064282,train
3k48,2.8,2009,IC50,=,4.9e-07,6.309803919971486,train
3g70,2.0,2009,IC50,=,4.0000000000000007e-10,9.397940008672036,train
3g3n,2.4,2009,IC50,=,5.1e-07,6.292429823902063,train
2wqb,2.95,2009,IC50,=,5.4e-07,6.267606240177032,train
3fqh,2.26,2009,IC50,=,5.699999999999999e-07,6.2441251443275085,train
3dv1,2.1,2009,IC50,=,5.9e-07,6.229147988357856,train
3fr2,2.2,2009,IC50,=,5.9e-07,6.229147988357856,train
2zv2,2.4,2009,IC50,=,5e-07,6.301029995663981,train
3fr4,2.16,2009,IC50,=,6.5e-07,6.187086643357144,train
3hp2,2.15,2009,IC50,=,6.800000000000001e-07,6.167491087293763,train
3gc7,1.8,2009,IC50,=,6e-10,9.221848749616356,train
3fej,2.01,2009,IC50,=,7.4e-07,6.130768280269024,train
2wtj,2.1,2009,IC50,=,7e-07,6.154901959985743,train
3fpd,2.4,2009,IC50,=,7e-07,6.154901959985743,train
3eq7,2.89,2009,IC50,=,8.1e-10,9.09151498112135,train
3kaf,2.3,2009,IC50,=,8.299999999999999e-07,6.080921907623926,train
2wmx,2.45,2009,IC50,=,8.599999999999999e-07,6.0655015487564325,train
3fc2,2.45,2009,IC50,=,8.7e-10,9.060480747381382,train
3eq8,2.73,2009,IC50,=,8.800000000000001e-10,9.05551732784983,train
3djf,2.3,2009,IC50,=,8e-07,6.096910013008056,train
2w1d,2.97,2009,IC50,=,9.1e-07,6.040958607678906,train
2wbb,2.22,2009,IC50,=,9.2e-07,6.036212172654444,train
3jzb,2.01,2009,IC50,=,9.7e-10,9.013228265733757,train
2zoq,2.39,2009,IC50,=,9e-07,6.045757490560675,train
3ezv,1.99,2009,IC50,=,1.04e-06,5.982966660701219,train
3fy0,2.35,2009,IC50,=,1.09e-06,5.962573502059376,train
2woa,2.26,2009,IC50,=,1.1499999999999998e-06,5.939302159646388,train
3ft4,1.9,2009,IC50,=,1.1699999999999998e-06,5.931814138253839,train
3a4o,3.0,2009,IC50,=,1.3e-09,8.886056647693163,train
3e0q,1.9,2009,IC50,=,1.3e-06,5.886056647693163,train
3f9n,1.9,2009,IC50,=,1.3e-06,5.886056647693163,train
3fci,1.27,2009,IC50,=,1.3e-06,5.886056647693163,train
3dp0,2.5,2009,IC50,=,1.42e-06,5.847711655616943,train
3duy,1.97,2009,IC50,=,1.4e-06,5.853871964321762,train
3doy,2.4,2009,IC50,=,1.5199999999999998e-06,5.818156412055227,train
3dp3,2.3,2009,IC50,=,1.5199999999999998e-06,5.818156412055227,train
3fzs,1.75,2009,IC50,=,1.5e-06,5.823908740944319,train
3eyg,1.9,2009,IC50,=,1.6000000000000003e-09,8.795880017344075,train
3il5,2.6,2009,IC50,=,1.6e-06,5.795880017344075,train
2zvj,2.3,2009,IC50,=,1.8e-06,5.7447274948966935,train
3doz,2.5,2009,IC50,=,1.98e-06,5.703334809738469,train
3k3i,1.7,2009,IC50,=,1.9e-06,5.721246399047171,train
3fmr,2.89,2009,IC50,=,1.06e-08,7.97469413473523,train
3hy7,1.69,2009,IC50,=,1.0600000000000001e-07,6.97469413473523,train
3co9,2.1,2009,IC50,=,1e-08,8.0,train
3cwj,2.4,2009,IC50,=,1e-08,8.0,train
3hqy,2.0,2009,IC50,=,1.15e-08,7.939302159646388,train
3fzr,2.7,2009,IC50,=,1.1000000000000001e-08,7.958607314841775,train
3hxf,1.9,2009,IC50,=,1.1e-05,4.958607314841775,train
2w70,1.77,2009,IC50,=,1.2e-05,4.920818753952375,train
3dgq,1.6,2009,IC50,=,1.2e-05,4.920818753952375,train
3hha,1.27,2009,IC50,=,1.26e-08,7.899629454882437,train
2w1e,2.93,2009,IC50,=,1.2000000000000002e-08,7.920818753952375,train
3fxz,1.64,2009,IC50,=,1.3e-07,6.886056647693163,train
2wf4,1.8,2009,IC50,=,1.3e-08,7.886056647693163,train
3e3u,1.56,2009,IC50,=,1.3e-08,7.886056647693163,train
3f8s,2.43,2009,IC50,=,1.3e-08,7.886056647693163,train
3i81,2.08,2009,IC50,=,1.3e-08,7.886056647693163,train
3e51,1.9,2009,IC50,=,1.4e-08,7.853871964321762,train
3eta,2.6,2009,IC50,=,1.4e-08,7.853871964321762,train
2v5a,2.31,2009,IC50,=,1.5000000000000002e-07,6.823908740944319,train
3dz6,1.83,2009,IC50,=,1.5000000000000002e-08,7.823908740944319,train
3ft5,1.9,2009,IC50,=,1.5e-05,4.823908740944319,train
3kba,2.0,2009,IC50,=,1.6e-08,7.795880017344075,train
3et7,2.7,2009,IC50,=,1.7e-08,7.769551078621726,train
3hy9,2.02,2009,IC50,=,1.7e-08,7.769551078621726,train
3h23,2.2,2009,IC50,=,1.93e-05,4.714442690992226,train
3gwu,2.14,2009,IC50,=,1.97e-05,4.705533773838408,train
3h21,2.32,2009,IC50,=,1.98e-05,4.703334809738469,train
2wf3,2.08,2009,IC50,=,1.9e-08,7.721246399047171,train
3e8n,2.5,2009,IC50,=,1.9e-08,7.721246399047171,train
3i0s,2.7,2009,IC50,=,1e-09,9.0,train
3iw4,2.8,2009,IC50,=,2.1e-09,8.67778070526608,train
3jsi,2.72,2009,IC50,=,2.1e-09,8.67778070526608,train
3ha6,2.36,2009,IC50,=,2.1e-06,5.6777807052660805,train
3f88,2.6,2009,IC50,=,2.3e-09,8.638272163982407,train
2wgs,2.55,2009,IC50,=,2.5e-06,5.6020599913279625,train
2zis,2.6,2009,IC50,=,2.8e-09,8.55284196865778,train
3g6g,2.31,2009,IC50,=,2.8e-09,8.55284196865778,train
3kfc,2.4,2009,IC50,=,2.8e-09,8.55284196865778,train
3fkt,1.9,2009,IC50,=,2.8e-06,5.552841968657781,train
3jzc,2.5,2009,IC50,=,2.94e-09,8.531652669587842,train
3hc8,1.79,2009,IC50,=,2.9e-09,8.537602002101044,train
2who,2.0,2009,IC50,=,2e-08,7.698970004336019,train
2zyb,2.55,2009,IC50,=,2e-08,7.698970004336019,train
3eyh,2.0,2009,IC50,=,2e-08,7.698970004336019,train
3fhr,1.9,2009,IC50,=,2.1e-07,6.6777807052660805,train
3hrb,2.2,2009,IC50,=,2.1000000000000003e-08,7.67778070526608,train
2w12,1.46,2009,IC50,=,2.22e-05,4.653647025549361,train
3cde,2.1,2009,IC50,=,2.2000000000000002e-08,7.657577319177793,train
3d25,1.3,2009,IC50,=,2.2000000000000002e-08,7.657577319177793,train
3hv6,1.95,2009,IC50,=,2.3e-06,5.638272163982407,train
2w0j,2.05,2009,IC50,=,2.400000000000001e-07,6.619788758288394,train
3f7u,2.0,2009,IC50,=,2.46e-07,6.609064892896621,train
2w7x,2.07,2009,IC50,=,2.4000000000000003e-08,7.619788758288394,train
3ewu,1.6,2009,IC50,=,2.4e-05,4.619788758288394,train
2w6q,2.05,2009,IC50,=,2.54e-05,4.595166283380062,train
3h2o,2.7,2009,IC50,=,2.59e-05,4.586700235918748,train
3ejs,1.35,2009,IC50,=,2.5000000000000004e-07,6.6020599913279625,train
3eju,1.32,2009,IC50,=,2.5000000000000004e-07,6.6020599913279625,train
3fi2,2.28,2009,IC50,=,2.5e-08,7.602059991327962,train
3kfa,1.22,2009,IC50,=,2.5e-08,7.602059991327962,train
2wf2,1.8,2009,IC50,=,2.6e-08,7.585026652029182,train
3dtc,2.6,2009,IC50,=,2.6e-08,7.585026652029182,train
2wu6,1.92,2009,IC50,=,2.92e-08,7.534617148551582,train
3dga,2.7,2009,IC50,=,2.99e-05,4.52432881167557,train
2wf1,1.6,2009,IC50,=,2e-09,8.698970004336019,train
3da6,2.0,2009,IC50,=,2e-09,8.698970004336019,train
3hwn,2.33,2009,IC50,=,2e-09,8.698970004336019,train
3d3p,1.75,2009,IC50,=,3.1600000000000003e-09,8.500312917381596,train
3gfe,2.1,2009,IC50,=,3.2e-09,8.494850021680094,train
3h0b,2.7,2009,IC50,=,3.2e-06,5.494850021680094,train
2wei,1.65,2009,IC50,=,3.4000000000000003e-09,8.468521082957745,train
3kl6,1.45,2009,IC50,=,3.5e-09,8.455931955649724,train
3kai,1.9,2009,IC50,=,3.9e-06,5.4089353929735005,train
3ft8,2.0,2009,IC50,=,3.0000000000000004e-08,7.522878745280337,train
2vur,2.2,2009,IC50,=,3e-05,4.522878745280337,train
3hv4,2.6,2009,IC50,=,3.1e-07,6.508638306165727,train
3h26,2.5,2009,IC50,=,3.2399999999999995e-05,4.489454989793388,train
3fdn,1.9,2009,IC50,=,3.3000000000000004e-08,7.481486060122112,train
3hqw,1.7,2009,IC50,=,3.5e-08,7.455931955649724,train
3jzr,2.1,2009,IC50,=,3.6000000000000005e-08,7.443697499232712,train
3ex3,1.45,2009,IC50,=,3.6e-05,4.443697499232712,train
2jle,2.9,2009,IC50,=,3.840000000000001e-07,6.4156687756324695,train
2w1g,2.71,2009,IC50,=,3e-09,8.522878745280337,train
3i0r,2.98,2009,IC50,=,3e-09,8.522878745280337,train
3ia6,2.31,2009,IC50,=,3e-09,8.522878745280337,train
3e37,1.8,2009,IC50,=,4.049999999999999e-06,5.392544976785332,train
3dpk,1.95,2009,IC50,=,4.0999999999999995e-09,8.387216143280265,train
3fc8,1.85,2009,IC50,=,4.1e-06,5.3872161432802645,train
3hxb,2.25,2009,IC50,=,4.1e-06,5.3872161432802645,train
3hab,2.1,2009,IC50,=,4.2e-09,8.3767507096021,train
3hxe,1.95,2009,IC50,=,4.7e-06,5.327902142064283,train
3fcb,1.8,2009,IC50,=,4.9000000000000005e-06,5.309803919971486,train
3hdm,2.6,2009,IC50,=,4e-08,7.397940008672037,train
3fcf,1.84,2009,IC50,=,4e-05,4.3979400086720375,train
3itu,1.58,2009,IC50,=,4e-05,4.3979400086720375,train
3ess,1.19,2009,IC50,=,4.11e-07,6.386158178123931,train
3eq9,2.47,2009,IC50,=,4.1e-08,7.387216143280264,train
3fqs,2.1,2009,IC50,=,4.1e-08,7.387216143280264,train
3hhu,1.59,2009,IC50,=,4.1e-08,7.387216143280264,train
2wmu,2.6,2009,IC50,=,4.2e-05,4.376750709602099,train
3fw3,1.72,2009,IC50,=,4.3e-08,7.366531544420414,train
2wot,1.85,2009,IC50,=,4.4000000000000004e-08,7.356547323513812,train
3ejt,1.35,2009,IC50,=,4.4000000000000004e-08,7.356547323513812,train
3ft2,1.8,2009,IC50,=,4.4000000000000004e-08,7.356547323513812,train
3ft3,1.95,2009,IC50,=,4.4000000000000004e-08,7.356547323513812,train
2wih,2.5,2009,IC50,=,4.5000000000000006e-08,7.346787486224656,train
3hv3,2.0,2009,IC50,=,4.700000000000001e-07,6.327902142064283,train
3gz9,2.0,2009,IC50,=,4e-09,8.397940008672037,train
3k9x,1.9,2009,IC50,=,4e-09,8.397940008672037,train
3dcq,1.8,2009,IC50,=,5.94e-06,5.226213555018807,train
